Age,Attrition,DistanceFromHome,Education,EmployeeCount,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,AvgYearsPerCompany,StabilityUnderManager,TravelIntensity,YearsBeforePromotion,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Department_Research & Development,Department_Sales
26,0,28,2,1,98,5,51510,1.0,1,15,8,3,8.0,3,8,7,7,8.0,0.875,28,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,0,2,1,1,99,1,21330,3.0,1,13,8,2,14.0,2,1,0,0,4.666666666666667,0.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,1,9,2,1,100,4,178750,1.0,1,12,8,0,3.0,5,3,1,2,3.0,0.6666666666666666,18,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
36,0,28,2,1,101,2,24320,4.0,1,22,8,0,7.0,4,1,0,0,1.75,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0,6,2,1,102,2,47710,4.0,1,13,8,1,16.0,2,13,1,12,4.0,0.9230769230769231,12,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
57,0,21,3,1,103,5,191610,2.0,1,18,8,0,15.0,2,3,1,2,7.5,0.6666666666666666,21,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40,0,8,2,1,104,2,50870,3.0,1,14,8,1,10.0,3,7,1,7,3.3333333333333335,1.0,8,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
21,0,1,4,1,105,2,28630,1.0,1,14,8,0,3.0,2,3,2,2,3.0,0.6666666666666666,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,1,28,1,1,106,5,55610,1.0,1,21,8,1,1.0,3,1,0,0,1.0,0.0,28,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,5,2,1,107,4,21440,6.0,1,19,8,0,17.0,3,5,0,3,2.8333333333333335,0.6,5,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
46,0,2,3,1,108,2,30650,2.0,1,11,8,0,7.0,3,1,0,0,3.5,0.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,1,16,0,1,109,1,28100,1.0,1,11,8,0,8.0,3,8,7,7,8.0,0.875,32,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50,0,9,2,1,110,3,98880,6.0,1,15,8,0,20.0,2,4,1,3,3.3333333333333335,0.75,9,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,1,8,2,1,111,1,86280,2.0,1,20,8,0,8.0,2,6,1,0,4.0,0.0,8,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,0,1,2,1,112,4,28670,0.0,1,24,8,0,3.0,5,2,2,2,4.0,1.0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,1,10,1,1,113,1,53730,1.0,1,12,8,1,1.0,2,1,0,0,1.0,0.0,10,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0,1,2,1,114,2,66670,9.0,1,12,8,1,6.0,6,3,1,2,0.6666666666666666,0.6666666666666666,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35,0,29,2,1,115,3,50030,9.0,1,15,8,0,10.0,2,1,0,0,1.1111111111111112,0.0,29,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
27,0,2,2,1,116,1,23670,2.0,1,12,8,1,5.0,2,5,0,4,2.5,0.8,2,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,0,2,1,1,117,3,28580,1.0,1,12,8,0,7.0,2,7,0,7,7.0,1.0,2,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,0,2,2,1,118,2,52040,8.0,1,14,8,1,26.0,3,5,0,0,3.25,0.0,2,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
51,0,1,1,1,119,1,41050,4.0,1,22,8,1,18.0,2,7,0,7,4.5,1.0,1,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36,0,15,1,1,120,1,96790,4.0,1,12,8,0,6.0,1,2,2,2,1.5,1.0,15,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,1,7,2,1,121,1,56170,8.0,1,25,8,1,9.0,3,5,0,4,1.125,0.8,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
55,0,26,2,1,122,1,104480,2.0,1,13,8,0,30.0,3,5,1,2,15.0,0.4,26,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,0,1,2,1,123,5,28970,1.0,1,18,8,3,5.0,4,5,0,3,5.0,0.6,1,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,0,3,2,1,124,2,59680,1.0,1,13,8,0,1.0,3,1,0,0,1.0,0.0,3,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,1,14,2,1,125,2,75100,0.0,1,18,8,3,7.0,3,6,0,4,4.0,0.6666666666666666,28,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,0,16,4,1,126,1,29910,1.0,1,19,8,2,2.0,3,2,1,2,2.0,1.0,16,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36,0,1,2,1,127,5,196360,1.0,1,12,8,1,10.0,3,10,9,0,10.0,0.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,1,3,1,1,128,3,11290,9.0,1,19,8,0,3.0,2,1,0,0,0.3333333333333333,0.0,6,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37,0,10,0,1,129,1,133410,1.0,1,14,8,1,18.0,3,18,12,17,18.0,0.9444444444444444,10,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40,0,6,1,1,130,3,43320,7.0,1,14,8,2,8.0,3,5,1,3,1.1428571428571428,0.6,6,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42,0,2,2,1,131,4,110310,3.0,1,12,8,1,8.0,2,5,1,2,2.6666666666666665,0.4,2,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,0,9,0,1,132,3,44400,2.0,1,11,8,1,18.0,3,1,0,1,9.0,1.0,9,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,0,10,1,1,133,1,46170,1.0,1,11,8,0,25.0,2,25,3,9,25.0,0.36,10,22,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,0,6,1,1,134,1,26470,6.0,1,13,8,0,20.0,2,1,0,0,3.3333333333333335,0.0,6,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,0,9,2,1,135,2,63230,4.0,1,23,8,1,24.0,2,4,1,2,6.0,0.5,9,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0,28,2,1,136,1,56770,9.0,1,20,8,1,6.0,3,3,1,2,0.6666666666666666,0.6666666666666666,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,0,10,3,1,137,3,21870,1.0,1,15,8,1,13.0,2,13,3,12,13.0,0.9230769230769231,10,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
43,0,14,2,1,138,1,37480,7.0,1,14,8,2,10.0,3,3,1,2,1.4285714285714286,0.6666666666666666,28,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
43,0,27,3,1,139,2,39770,4.0,1,18,8,1,8.0,3,5,0,2,2.0,0.4,27,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
25,0,7,1,1,140,1,86330,1.0,1,19,8,1,5.0,2,5,1,3,5.0,0.6,7,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0,1,2,1,141,3,20080,3.0,1,22,8,0,15.0,5,13,10,7,5.0,0.5384615384615384,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,0,24,0,1,142,3,44400,1.0,1,13,8,1,4.0,2,4,3,2,4.0,0.5,24,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,0,26,3,1,143,1,30670,1.0,1,20,8,1,21.0,5,21,1,6,21.0,0.2857142857142857,52,20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
56,0,20,3,1,144,3,53210,9.0,1,14,8,0,36.0,1,7,7,7,4.0,1.0,40,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30,0,5,3,1,145,2,54100,0.0,1,17,8,1,6.0,2,5,4,4,4.0,0.8,5,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
41,0,7,2,1,146,3,27820,1.0,1,14,8,0,10.0,2,10,0,7,10.0,0.7,7,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28,0,7,2,1,147,3,119570,1.0,1,13,8,0,10.0,2,10,1,8,10.0,0.8,7,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,1,5,1,1,148,3,26600,5.0,1,13,8,0,6.0,3,2,0,2,1.2,1.0,5,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,0,26,1,1,149,2,33750,2.0,1,21,8,0,28.0,2,5,0,4,14.0,0.8,26,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
45,0,2,2,1,150,1,50980,3.0,1,14,8,1,8.0,4,2,0,2,2.6666666666666665,1.0,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
52,0,12,2,1,151,2,48780,2.0,1,11,8,1,31.0,3,5,1,4,15.5,0.8,12,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
42,0,10,2,1,152,2,28370,2.0,1,13,8,1,19.0,0,5,0,2,9.5,0.4,20,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,0,25,2,1,153,1,24060,2.0,1,20,8,1,11.0,5,5,0,2,5.5,0.4,25,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
60,0,10,2,1,154,1,22690,5.0,1,18,8,1,33.0,4,29,11,10,6.6,0.3448275862068966,10,18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,0,19,3,1,155,1,41080,2.0,1,14,8,0,19.0,5,10,0,8,9.5,0.8,19,10,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42,0,18,3,1,156,4,132060,0.0,1,13,8,2,7.0,2,6,0,4,4.0,0.6666666666666666,36,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
24,1,27,1,1,157,1,104220,1.0,1,17,8,1,6.0,0,5,1,4,6.0,0.8,27,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34,1,5,2,1,158,2,137440,0.0,1,20,8,1,3.0,3,2,1,0,4.0,0.0,10,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38,0,3,2,1,159,2,49070,1.0,1,11,8,1,1.0,3,1,0,0,1.0,0.0,6,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,0,26,3,1,160,1,34820,0.0,1,18,8,1,21.0,2,20,1,12,4.0,0.6,26,19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
26,0,3,1,1,161,4,24360,1.0,1,24,8,0,3.0,2,3,0,2,3.0,0.6666666666666666,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,0,15,2,1,162,2,23800,4.0,1,18,8,3,9.0,2,5,1,4,2.25,0.8,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
29,0,8,2,1,163,3,194310,1.0,1,11,8,0,10.0,3,10,0,7,10.0,0.7,8,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,1,19,3,1,164,3,17900,5.0,1,16,8,1,6.0,4,2,1,1,1.2,0.5,19,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19,1,4,2,1,165,1,76440,1.0,1,15,8,2,1.0,2,1,0,0,1.0,0.0,4,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30,0,2,3,1,166,3,51310,0.0,1,15,8,1,10.0,2,9,7,8,4.0,0.8888888888888888,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
57,0,2,1,1,167,4,63060,3.0,1,12,8,1,32.0,3,1,0,0,10.666666666666666,0.0,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50,0,10,3,1,168,3,47870,0.0,1,12,8,0,28.0,3,27,15,7,4.0,0.25925925925925924,10,12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,0,10,1,1,169,3,188800,0.0,1,22,8,1,12.0,3,11,6,7,4.0,0.6363636363636364,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,0,16,2,1,170,4,23390,4.0,1,20,8,0,22.0,4,18,13,11,5.5,0.6111111111111112,32,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,0,1,2,1,171,5,135700,5.0,1,16,8,2,20.0,2,5,0,4,4.0,0.8,1,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
46,0,4,0,1,172,1,67120,6.0,1,21,8,1,26.0,3,3,0,1,4.333333333333333,0.3333333333333333,4,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,0,15,1,1,173,2,54060,0.0,1,12,8,1,6.0,2,5,4,3,4.0,0.6,15,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54,0,2,3,1,174,2,89380,7.0,1,11,8,3,19.0,2,1,0,0,2.7142857142857144,0.0,2,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,0,8,1,1,175,1,24390,3.0,1,11,8,2,14.0,2,7,5,7,4.666666666666667,1.0,8,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,0,2,2,1,176,1,88370,2.0,1,18,8,0,15.0,3,3,1,2,7.5,0.6666666666666666,2,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,0,7,2,1,177,2,53430,1.0,1,14,8,1,13.0,3,13,0,8,13.0,0.6153846153846154,7,13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33,1,10,2,1,178,4,67280,7.0,1,22,8,0,15.0,2,7,7,7,2.142857142857143,1.0,10,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33,1,5,3,1,179,2,66520,7.0,1,25,8,0,8.0,5,4,1,3,1.1428571428571428,0.75,5,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
30,0,2,2,1,180,1,48500,0.0,1,12,8,1,4.0,4,3,1,2,4.0,0.6666666666666666,2,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35,0,12,1,1,181,2,28090,4.0,1,23,8,1,10.0,2,8,0,0,2.5,0.0,12,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
31,1,22,1,1,182,2,56890,3.0,1,15,8,2,12.0,2,1,0,0,4.0,0.0,44,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
34,1,17,0,1,183,1,20010,9.0,1,22,8,1,11.0,5,3,0,2,1.2222222222222223,0.6666666666666666,34,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
42,0,2,3,1,184,1,29770,4.0,1,15,8,3,8.0,3,2,2,0,2.0,0.0,4,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36,0,3,3,1,185,1,40250,1.0,1,11,8,0,10.0,3,10,9,7,10.0,0.7,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22,1,7,2,1,186,2,37850,5.0,1,13,8,2,4.0,2,2,1,2,0.8,1.0,14,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,0,6,2,1,187,1,108540,2.0,1,14,8,1,14.0,6,9,6,7,7.0,0.7777777777777778,6,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,0,1,2,1,188,1,120310,3.0,1,11,8,0,37.0,5,10,7,7,12.333333333333334,0.7,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
41,0,3,1,1,189,2,99360,7.0,1,17,8,1,16.0,2,14,1,10,2.2857142857142856,0.7142857142857143,0,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35,0,22,2,1,190,1,29660,9.0,1,18,8,0,15.0,2,11,6,9,1.6666666666666667,0.8181818181818182,22,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
40,0,15,2,1,191,2,25710,7.0,1,14,8,0,22.0,1,20,5,13,3.142857142857143,0.65,15,15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,0,12,0,1,192,1,99910,1.0,1,16,8,1,8.0,3,8,0,7,8.0,0.875,24,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0,1,3,1,193,3,61420,4.0,1,13,8,2,10.0,2,6,0,5,2.5,0.8333333333333334,1,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42,0,5,2,1,194,3,53900,1.0,1,14,8,0,10.0,3,10,5,8,10.0,0.8,5,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45,0,2,0,1,195,4,44040,0.0,1,23,8,0,9.0,2,8,3,7,4.0,0.875,2,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
26,1,2,0,1,196,2,59930,0.0,1,12,8,0,8.0,3,7,1,0,4.0,0.0,4,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,0,5,2,1,197,1,51300,4.0,1,11,8,0,8.0,3,3,1,2,2.0,0.6666666666666666,5,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
